Location ID,Location ODS Code,Location Name,Care Home?,Location Type,Location Primary Inspection Category,Location Street Address,Location Address Line 2,Location City,Location Post Code,Location Local Authority,Location Region,Location NHS Region,Location ONSPD CCG Code,Location ONSPD CCG,Location Commissioning CCG Code,Location Commissioning CCG Name,Service / Population Group,Domain,Latest Rating,Publication Date,Report Type,Inherited Rating (Y/N),URL,Provider ID,Provider Name,Brand ID,Brand Name
1-6406071969,VNCTQ,Trent Nursing,N,Social Care Org,Community based adult social care services,"Mercury House,Foxby Lane Business Park",Willoughton Drive,Gainsborough,DN21 1DY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,09/03/2022,Location,N,http://www.cqc.org.uk/location/1-6406071969,1-6276355222,Trent Nursing Limited,-,-
1-6406071969,VNCTQ,Trent Nursing,N,Social Care Org,Community based adult social care services,"Mercury House,Foxby Lane Business Park",Willoughton Drive,Gainsborough,DN21 1DY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,09/03/2022,Location,N,http://www.cqc.org.uk/location/1-6406071969,1-6276355222,Trent Nursing Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Outstanding,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-650025165,VM3KP,Tigh Allene,Y,Social Care Org,Residential social care,2A Church Hill,Washingborough,Lincoln,LN4 1EH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,03/12/2019,Location,N,http://www.cqc.org.uk/location/1-650025165,1-101668127,Kisimul Group Limited,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6510183839,VND8T,Percurra Grantham & Newark,N,Social Care Org,Community based adult social care services,"No. 2, Unit 20","Springfield Business Park, Caunt Road",Grantham,NG31 7FZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,08/10/2021,Location,N,http://www.cqc.org.uk/location/1-6510183839,1-6502442060,Chapel Care Ltd,-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6537835003,VND25,PSS Shared Lives Lincolnshire,N,Social Care Org,Community based adult social care services,F07 & F08 Boston Enterprise Centre,,Boston,PE21 7TW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,06/10/2021,Location,N,http://www.cqc.org.uk/location/1-6537835003,1-101678950,PSS (UK),-,-
1-6682225845,C83035,Lakeside Healthcare at Bourne,N,Primary Medical Services,GP Practices,Exeter Street,,Bourne,PE10 9XR,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,71E,NHS Lincolnshire Icb - 71E,People whose circumstances may make them vulnerable,Overall,Good,11/24/2016,Location,Y,http://www.cqc.org.uk/location/1-6682225845,1-199757455,Lakeside Healthcare Partnership,-,-
1-6682225845,C83035,Lakeside Healthcare at Bourne,N,Primary Medical Services,GP Practices,Exeter Street,,Bourne,PE10 9XR,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,71E,NHS Lincolnshire Icb - 71E,People with long term conditions,Overall,Good,11/24/2016,Location,Y,http://www.cqc.org.uk/location/1-6682225845,1-199757455,Lakeside Healthcare Partnership,-,-
